user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html 
DanHam2,Dana Hamann,254308465663672320,2012-10-05 19:53:57,/DanHam2/status/254308465663672320,0,0,0,@sh0cker_r I know!!! #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">@sh0cker_r I know!!! <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
Alessandra113,Alessandra Colon,254306068702834689,2012-10-05 19:44:26,/Alessandra113/status/254306068702834689,0,1,0,@carringtonXD I'll try! Lol aand I'm sorry:( #metoo we can be forever alone together! :D,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""489123404"" dir=""ltr"" href=""/carringtonXD""><s>@</s><b>carringtonXD</b></a> I'll try! Lol aand I'm sorry:( <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> we can be forever alone together! :D</p>"
emmasteiger,Emma Steiger,254304416616833024,2012-10-05 19:37:52,/emmasteiger/status/254304416616833024,0,0,0,Dance practical. #juliasnervous #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dance practical. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/juliasnervous?src=hash""><s>#</s><b>juliasnervous</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
3hrin,Erin Trombley,254303716260319232,2012-10-05 19:35:05,/3hrin/status/254303716260319232,0,0,0,@Krupkpatel #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">@Krupkpatel <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
LaTinaWebb,LaTina Webb,254303117154332673,2012-10-05 19:32:42,/LaTinaWebb/status/254303117154332673,0,0,0,America the spoiled.. In some ways #meToo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">America the spoiled.. In some ways <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/meToo?src=hash""><s>#</s><b><strong>meToo</strong></b></a><a dir=""ltr"" href=""/hashtag/meToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
_courtneysull,courtney,254303082987524096,2012-10-05 19:32:34,/_courtneysull/status/254303082987524096,0,0,0,Remember that time Dave days tweeted a picture with basically everyone who goes to local shows ? #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Remember that time Dave days tweeted a picture with basically everyone who goes to local shows ? <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
nujuos,Nurycel Osorio,254301386899062784,2012-10-05 19:25:49,/nujuos/status/254301386899062784,0,0,0,@JSalva23 @mil3Dg @egkirchman @LizLarag @AnthonyL05 #MeToo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""369219121"" dir=""ltr"" href=""/JSalva23""><s>@</s><b>JSalva23</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""623490960"" dir=""ltr"" href=""/mil3Dg""><s>@</s><b>mil3Dg</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""321838869"" dir=""ltr"" href=""/egkirchman""><s>@</s><b>egkirchman</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""298155054"" dir=""ltr"" href=""/LizLarag""><s>@</s><b>LizLarag</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""377080418"" dir=""ltr"" href=""/AnthonyL05""><s>@</s><b>AnthonyL05</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
hesselpuff,Allison Hessel,254301124885090304,2012-10-05 19:24:47,/hesselpuff/status/254301124885090304,0,0,0,“@KaylaHend: I want a Swenson's hamburger. I want a Swenson's hamburger so hard.” #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""151743622"" dir=""ltr"" href=""/KaylaHend""><s>@</s><b>KaylaHend</b></a>: I want a Swenson's hamburger. I want a Swenson's hamburger so hard.” <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
RegulaYsewijn,Regula Ysewijn,254300484402294786,2012-10-05 19:22:14,/RegulaYsewijn/status/254300484402294786,0,1,0,@CherryPieLane you watch eastenders? #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""135086104"" dir=""ltr"" href=""/CherryPieLane""><s>@</s><b>CherryPieLane</b></a> you watch eastenders? <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
besade,Beth Santaella,254299438359642113,2012-10-05 19:18:05,/besade/status/254299438359642113,0,0,0,"#metoo “@amb_lor:""@AFSVenezuela:1 idea humilde nacida de las cenizas dla guerra,AFS hoy, con ofic en 55 países""orgullosamente voluntaria!!!”","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> “<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""138632216"" dir=""ltr"" href=""/amb_lor""><s>@</s><b>amb_lor</b></a>:""<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""86093682"" dir=""ltr"" href=""/AFSVenezuela""><s>@</s><b>AFSVenezuela</b></a>:1 idea humilde nacida de las cenizas dla guerra,AFS hoy, con ofic en 55 países""orgullosamente voluntaria!!!”</p>"
ThomasDBradley,Thomas D Bradley,254299089099960321,2012-10-05 19:16:42,/ThomasDBradley/status/254299089099960321,0,0,0,#X1029 Is playing a ton of @RiseAgainst song lately here  in Jacksonville FL. Looks like they can't wait for #TheBigTicket concert. #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/X1029?src=hash""><s>#</s><b>X1029</b></a> Is playing a ton of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25403689"" dir=""ltr"" href=""/riseagainst""><s>@</s><b>RiseAgainst</b></a> song lately here  in Jacksonville FL. Looks like they can't wait for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TheBigTicket?src=hash""><s>#</s><b>TheBigTicket</b></a> concert. <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
SheliaTaylor,Shelia Taylor,254297779948646400,2012-10-05 19:11:30,/SheliaTaylor/status/254297779948646400,0,0,0,#MeToo RT @TheBloggess: #ThingsIwishWereReal  Carbon zero unicorns with renewable bacon horns that you can use to make a bacon waffle cone.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14345566"" dir=""ltr"" href=""/TheBloggess""><s>@</s><b>TheBloggess</b></a>: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ThingsIwishWereReal?src=hash""><s>#</s><b>ThingsIwishWereReal</b></a>  Carbon zero unicorns with renewable bacon horns that you can use to make a bacon waffle cone.</p>"
quandraper,Draper  🍾,254295020834783233,2012-10-05 19:00:32,/quandraper/status/254295020834783233,0,0,0,Do you like love....? Yeah? Well #MeToo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Do you like love....? Yeah? Well <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
loobeyloobey,Louisa,254294479945748480,2012-10-05 18:58:23,/loobeyloobey/status/254294479945748480,0,1,0,@faye_briggs Haha! #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2874020251"" dir=""ltr"" href=""/faye_briggs""><s>@</s><b>faye_briggs</b></a> Haha! <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
_briimichelle,Future Mrs  💍,254293701621346304,2012-10-05 18:55:17,/_briimichelle/status/254293701621346304,0,0,0,listening to these girls talk about their feelings ><<<<<<<< #metoo #irkthough #shutup #gosomewhere #bye #noonecares & THAT'S how i feel.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">listening to these girls talk about their feelings &gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irkthough?src=hash""><s>#</s><b>irkthough</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/shutup?src=hash""><s>#</s><b>shutup</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gosomewhere?src=hash""><s>#</s><b>gosomewhere</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bye?src=hash""><s>#</s><b>bye</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/noonecares?src=hash""><s>#</s><b>noonecares</b></a> &amp; THAT'S how i feel.</p>"
Fresh205CutZ,Coach,254293235130830849,2012-10-05 18:53:26,/Fresh205CutZ/status/254293235130830849,0,1,0,"""@TasteM3_: #NF @KholeLaine I wanna see that pussy"" #MeToo","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""@TasteM3_: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NF?src=hash""><s>#</s><b>NF</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""857040276"" dir=""ltr"" href=""/KholeLaine""><s>@</s><b>KholeLaine</b></a> I wanna see that pussy"" <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
mlduff15,Mary Lauren Duff,254292095622344704,2012-10-05 18:48:54,/mlduff15/status/254292095622344704,0,0,0,@hopewindsor4 we'll see #metoo #shortonesdontgetthepointacross,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""331346204"" dir=""ltr"" href=""/hopewindsor4""><s>@</s><b>hopewindsor4</b></a> we'll see <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/shortonesdontgetthepointacross?src=hash""><s>#</s><b>shortonesdontgetthepointacross</b></a></p>"
AleenCastillo,♡,254291930287046656,2012-10-05 18:48:15,/AleenCastillo/status/254291930287046656,0,0,0,"""@_Scribe: first homework assignment completed !!!"" Yaaay! #MeToo now 5more to go:/","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2687817516"" dir=""ltr"" href=""/_Scribe""><s>@</s><b>_Scribe</b></a>: first homework assignment completed !!!"" Yaaay! <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> now 5more to go:/</p>"
jtapiro,jo,254291837173514240,2012-10-05 18:47:53,/jtapiro/status/254291837173514240,0,0,0,@Juliette_Louis ouiiii toi aussi tellement #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""618966519"" dir=""ltr"" href=""/Juliette_Louis""><s>@</s><b>Juliette_Louis</b></a> ouiiii toi aussi tellement <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
IanCarlo24,Ian Carlo,254287507175374848,2012-10-05 18:30:40,/IanCarlo24/status/254287507175374848,0,1,1,@DoubleDeucBruce yuhhhhh #MeToo #StockedUpMiniFridge #BFFs #2k13,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""56585507"" dir=""ltr"" href=""/DoubleDeucBruce""><s>@</s><b>DoubleDeucBruce</b></a> yuhhhhh <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StockedUpMiniFridge?src=hash""><s>#</s><b>StockedUpMiniFridge</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BFFs?src=hash""><s>#</s><b>BFFs</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2k13?src=hash""><s>#</s><b>2k13</b></a></p>"
darealest_jmayo,80's BaBy,254287354259460097,2012-10-05 18:30:04,/darealest_jmayo/status/254287354259460097,0,1,1,“@Salute_Reshaa: Watching Coming To America” #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""336781527"" dir=""ltr"" href=""/Salute_Reshaa""><s>@</s><b>Salute_Reshaa</b></a>: Watching Coming To America” <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
mrasaunders,Andy Saunders,254287252732121089,2012-10-05 18:29:40,/mrasaunders/status/254287252732121089,0,0,0,@mrstevelevine can't beat a curry on a Friday night ! #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19778060"" dir=""ltr"" href=""/mrstevelevine""><s>@</s><b>mrstevelevine</b></a> can't beat a curry on a Friday night ! <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
iHeart_JHarv,#FreePalestine!,254286316345372672,2012-10-05 18:25:56,/iHeart_JHarv/status/254286316345372672,0,0,0,@NiallerTooHot #MeToo!!  :'(,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">@NiallerTooHot <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span>!! <img alt=""☺"" aria-label=""Emoji: Smiling face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/263a.png"" title=""Smiling face""/> :'(</p>"
nicolalalala_,nicola  🎀,254284806043598848,2012-10-05 18:19:56,/nicolalalala_/status/254284806043598848,0,1,0,@NicolaWealleans thanks #happynow #metoo confusion may start again #2nicola'sonthepitch,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""343904532"" dir=""ltr"" href=""/NicolaWealleans""><s>@</s><b>NicolaWealleans</b></a> thanks <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/happynow?src=hash""><s>#</s><b>happynow</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> confusion may start again <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2nicola?src=hash""><s>#</s><b>2nicola</b></a>'sonthepitch</p>"
caallii_ee,Callie Duliba,254281774178394112,2012-10-05 18:07:53,/caallii_ee/status/254281774178394112,0,0,0,@iBurke21 thank you! #metoo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""488061461"" dir=""ltr"" href=""/iBurke21""><s>@</s><b>iBurke21</b></a> thank you! <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
MichaelBlum3,Michael Blum,254279695519080448,2012-10-05 17:59:38,/MichaelBlum3/status/254279695519080448,0,0,0,@katearthsis We're offended by that remark... #MeToo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""954466737562570752"" dir=""ltr"" href=""/katearthsis""><s>@</s><b>katearthsis</b></a> We're offended by that remark... <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
SegoOllivier,Ségolène •,254279650459660288,2012-10-05 17:59:27,/SegoOllivier/status/254279650459660288,0,0,0,@LoveReallyL #MeToo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">@LoveReallyL <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span></p>"
aubin_bruns,Aubin Bruns,254278704627322882,2012-10-05 17:55:42,/aubin_bruns/status/254278704627322882,1,0,0,I wish I could just square my bank account! #metoo #precalcprobs @HappyZeroTime,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I wish I could just square my bank account! <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/precalcprobs?src=hash""><s>#</s><b>precalcprobs</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""258899224"" dir=""ltr"" href=""/HappyZeroTime""><s>@</s><b>HappyZeroTime</b></a></p>"
